image_path,original_filename,breed,age_min,age_max,age_mid,age_range,sex,age_label,dataset
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cairn terrier 16 M copy.jpg,cairn terrier 16 M copy.jpg,cairn terrier,16.0,16.0,16.0,16,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cavalier king charles spaniel 5-7 M.png,cavalier king charles spaniel 5-7 M.png,cavalier king charles spaniel,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cavalier king charles spaniel 8+ M copy.jpg,cavalier king charles spaniel 8+ M copy.jpg,cavalier king charles spaniel,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\chihuahua 5-7 M copy.jpg,chihuahua 5-7 M copy.jpg,chihuahua,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\chihuahua long hair 5-7 F.png,chihuahua long hair 5-7 F.png,chihuahua long hair,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\chihuahua long hair 5-7 M.png,chihuahua long hair 5-7 M.png,chihuahua long hair,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Chinese Crested 5-7 F copy.jpg,Chinese Crested 5-7 F copy.jpg,chinese crested,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cocker spaniel 12 M copy.jpg,cocker spaniel 12 M copy.jpg,cocker spaniel,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cocker spaniel 14 M copy.jpg,cocker spaniel 14 M copy.jpg,cocker spaniel,14.0,14.0,14.0,14,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cocker spaniel 5-7 M copy.jpg,cocker spaniel 5-7 M copy.jpg,cocker spaniel,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cocker spaniel 6 M copy.jpg,Cocker spaniel 6 M copy.jpg,cocker spaniel,6.0,6.0,6.0,6,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cocker spaniel 8+ F copy.jpg,Cocker spaniel 8+ F copy.jpg,cocker spaniel,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cocker spaniel 8+ M.png,cocker spaniel 8+ M.png,cocker spaniel,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\colie cross 5-7 M.png,colie cross 5-7 M.png,colie cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie 10 M copy.jpg,collie 10 M copy.jpg,collie,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie 12 M copy.jpg,collie 12 M copy.jpg,collie,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie 13 M(1) copy.jpg,collie 13 M(1) copy.jpg,collie,13.0,13.0,13.0,13,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 10 F copy.jpg,collie cross 10 F copy.jpg,collie cross,10.0,10.0,10.0,10,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Collie cross 12 M.png,Collie cross 12 M.png,collie cross,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 13 M(1) copy.jpg,collie cross 13 M(1) copy.jpg,collie cross,13.0,13.0,13.0,13,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 14 M copy.jpg,collie cross 14 M copy.jpg,collie cross,14.0,14.0,14.0,14,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 14 M(2) copy.jpg,collie cross 14 M(2) copy.jpg,collie cross,14.0,14.0,14.0,14,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 2-5 M(7) copy.jpg,collie cross 2-5 M(7) copy.jpg,collie cross,2.0,5.0,3.5,2-5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 5 F copy.jpg,collie cross 5 F copy.jpg,collie cross,5.0,5.0,5.0,5,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Collie cross 5-7 F copy.jpg,Collie cross 5-7 F copy.jpg,collie cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Collie cross 5-7 M copy.jpg,Collie cross 5-7 M copy.jpg,collie cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 5-7 M(1).png,collie cross 5-7 M(1).png,collie cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 5-7 M(2) copy.jpg,collie cross 5-7 M(2) copy.jpg,collie cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Collie cross 5-7 M(3) copy.jpg,Collie cross 5-7 M(3) copy.jpg,collie cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 5-7 M(3).png,collie cross 5-7 M(3).png,collie cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 5-7 M(4) copy.jpg,collie cross 5-7 M(4) copy.jpg,collie cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Collie cross 8 F copy.jpg,Collie cross 8 F copy.jpg,collie cross,8.0,8.0,8.0,8,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 8 M(1) copy.jpg,collie cross 8 M(1) copy.jpg,collie cross,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 8+ F copy.jpg,collie cross 8+ F copy.jpg,collie cross,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 8+ F(1) copy.jpg,collie cross 8+ F(1) copy.jpg,collie cross,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 8+ F(2) copy.jpg,collie cross 8+ F(2) copy.jpg,collie cross,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\collie cross 8+ F.png,collie cross 8+ F.png,collie cross,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Collie Cross 8+ M copy.jpg,Collie Cross 8+ M copy.jpg,collie cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\corgi cross 14 F copy.jpg,corgi cross 14 F copy.jpg,corgi cross,14.0,14.0,14.0,14,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\corgi cross 14 F(1) copy.jpg,corgi cross 14 F(1) copy.jpg,corgi cross,14.0,14.0,14.0,14,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 1-2 M(7) copy.jpg,cross 1-2 M(7) copy.jpg,cross,1.0,2.0,1.5,1-2,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 1-2 M(8) copy.jpg,cross 1-2 M(8) copy.jpg,cross,1.0,2.0,1.5,1-2,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 12 M copy.jpg,Cross 12 M copy.jpg,cross,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 12 M(4) copy.jpg,cross 12 M(4) copy.jpg,cross,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 12 M(5) copy.jpg,cross 12 M(5) copy.jpg,cross,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 13 F copy.jpg,Cross 13 F copy.jpg,cross,13.0,13.0,13.0,13,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 13 F(1) copy.jpg,cross 13 F(1) copy.jpg,cross,13.0,13.0,13.0,13,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 13 F(2) copy.jpg,cross 13 F(2) copy.jpg,cross,13.0,13.0,13.0,13,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 13 M copy.jpg,cross 13 M copy.jpg,cross,13.0,13.0,13.0,13,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 14 M copy.jpg,Cross 14 M copy.jpg,cross,14.0,14.0,14.0,14,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 14 M(1) copy.jpg,cross 14 M(1) copy.jpg,cross,14.0,14.0,14.0,14,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 16 F copy.jpg,cross 16 F copy.jpg,cross,16.0,16.0,16.0,16,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 16 F(1) copy.jpg,cross 16 F(1) copy.jpg,cross,16.0,16.0,16.0,16,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 16 F(2) copy.jpg,cross 16 F(2) copy.jpg,cross,16.0,16.0,16.0,16,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 2-5 F(7) copy.jpg,cross 2-5 F(7) copy.jpg,cross,2.0,5.0,3.5,2-5,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 2-5 F(8) copy.jpg,cross 2-5 F(8) copy.jpg,cross,2.0,5.0,3.5,2-5,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 2-5 M(7) copy.jpg,Cross 2-5 M(7) copy.jpg,cross,2.0,5.0,3.5,2-5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 2-5 M(8) copy.jpg,Cross 2-5 M(8) copy.jpg,cross,2.0,5.0,3.5,2-5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 5-7 F (11) copy.jpg,Cross 5-7 F (11) copy.jpg,cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 F (12) copy.jpg,cross 5-7 F (12) copy.jpg,cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 F(12) copy.jpg,cross 5-7 F(12) copy.jpg,cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 F(13) copy.jpg,cross 5-7 F(13) copy.jpg,cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 F(14) copy.jpg,cross 5-7 F(14) copy.jpg,cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 F(16) copy.jpg,cross 5-7 F(16) copy.jpg,cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 M (2) copy.jpg,cross 5-7 M (2) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 5-7 M copy.jpg,Cross 5-7 M copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 5-7 M(1) copy.jpg,Cross 5-7 M(1) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 M(10) copy.jpg,cross 5-7 M(10) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 M(11) copy.jpg,cross 5-7 M(11) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 M(12) copy.jpg,cross 5-7 M(12) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 M(13) copy.jpg,cross 5-7 M(13) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 M(14) copy.jpg,cross 5-7 M(14) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 5-7 M(2) copy.jpg,Cross 5-7 M(2) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 5-7 M(3) copy.jpg,Cross 5-7 M(3) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 5-7 M(4) copy.jpg,Cross 5-7 M(4) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 5-7 M(5) copy.jpg,Cross 5-7 M(5) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 M(6) copy.jpg,cross 5-7 M(6) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 M(7) copy.jpg,cross 5-7 M(7) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 5-7 M(8) copy.jpg,cross 5-7 M(8) copy.jpg,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 5-7 M.png,Cross 5-7 M.png,cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 6 F copy.jpg,cross 6 F copy.jpg,cross,6.0,6.0,6.0,6,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 8+ F copy.jpg,Cross 8+ F copy.jpg,cross,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 8+ F(1) copy.jpg,cross 8+ F(1) copy.jpg,cross,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 8+ F(3) copy.jpg,cross 8+ F(3) copy.jpg,cross,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 8+ M (10) copy.jpg,cross 8+ M (10) copy.jpg,cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 8+ M copy.jpg,cross 8+ M copy.jpg,cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 8+ M(10) copy.jpg,cross 8+ M(10) copy.jpg,cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 8+ M(11) copy.jpg,cross 8+ M(11) copy.jpg,cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 8+ M(12) copy.jpg,cross 8+ M(12) copy.jpg,cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 8+ M(2) copy.jpg,cross 8+ M(2) copy.jpg,cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 8+ M(3) copy.jpg,Cross 8+ M(3) copy.jpg,cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 8+ M(4) copy.jpg,Cross 8+ M(4) copy.jpg,cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross 8+ m(6) copy.jpg,cross 8+ m(6) copy.jpg,cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 8+ M(7) copy.jpg,Cross 8+ M(7) copy.jpg,cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 8+ M(8) copy.jpg,Cross 8+ M(8) copy.jpg,cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Cross 8+ M(9) copy.jpg,Cross 8+ M(9) copy.jpg,cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\cross breed 8+ M copy.jpg,cross breed 8+ M copy.jpg,cross breed,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\crossbreed 10 M(1).png,crossbreed 10 M(1).png,crossbreed,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\crossbreed 11 M.png,crossbreed 11 M.png,crossbreed,11.0,11.0,11.0,11,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\crossbreed 5-7 F(3).png,crossbreed 5-7 F(3).png,crossbreed,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Crossbreed 5-7 M copy.jpg,Crossbreed 5-7 M copy.jpg,crossbreed,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\crossbreed 5-7 M(1) copy.jpg,crossbreed 5-7 M(1) copy.jpg,crossbreed,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\crossbreed 5-7 M(2) copy.jpg,crossbreed 5-7 M(2) copy.jpg,crossbreed,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\crossbreed 5-7 M.png,crossbreed 5-7 M.png,crossbreed,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\crossbreed 6 M (2).png,crossbreed 6 M (2).png,crossbreed,6.0,6.0,6.0,6,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\crossbreed 6 M (4).png,crossbreed 6 M (4).png,crossbreed,6.0,6.0,6.0,6,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Crossbreed 6 M.png,Crossbreed 6 M.png,crossbreed,6.0,6.0,6.0,6,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\crossbreed 8+ F.png,crossbreed 8+ F.png,crossbreed,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\crossbreed 8+ M copy.jpg,crossbreed 8+ M copy.jpg,crossbreed,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\crossbreed 8+ M(1) copy.jpg,crossbreed 8+ M(1) copy.jpg,crossbreed,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\crossbreed 9 F (20).png,crossbreed 9 F (20).png,crossbreed,9.0,9.0,9.0,9,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\dachshund cross 11 M copy.jpg,dachshund cross 11 M copy.jpg,dachshund cross,11.0,11.0,11.0,11,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\dachshund cross jack russell terrier 9 M.png,dachshund cross jack russell terrier 9 M.png,dachshund cross jack russell terrier,9.0,9.0,9.0,9,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\doberman 8+ M copy.jpg,doberman 8+ M copy.jpg,doberman,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\doberman cross 9 F copy.jpg,doberman cross 9 F copy.jpg,doberman cross,9.0,9.0,9.0,9,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Dogue de Bordeaux 5-7 F copy.jpg,Dogue de Bordeaux 5-7 F copy.jpg,dogue de bordeaux,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Dogue de Bordeaux 8+ M copy.jpg,Dogue de Bordeaux 8+ M copy.jpg,dogue de bordeaux,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Elk hound 8+ F copy.jpg,Elk hound 8+ F copy.jpg,elk hound,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Elkhound 5-7 M copy.jpg,Elkhound 5-7 M copy.jpg,elkhound,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\english bull terrier 10 F(1) copy.jpg,english bull terrier 10 F(1) copy.jpg,english bull terrier,10.0,10.0,10.0,10,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\english bull terrier 5-7 M copy.jpg,english bull terrier 5-7 M copy.jpg,english bull terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\English bull terrier 8 M.png,English bull terrier 8 M.png,english bull terrier,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\English springer spaniel 5-7 M.png,English springer spaniel 5-7 M.png,english springer spaniel,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Foxhound 5-7 M copy.jpg,Foxhound 5-7 M copy.jpg,foxhound,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\French bulldog 1 M copy.jpg,French bulldog 1 M copy.jpg,french bulldog,1.0,1.0,1.0,1,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\german shepherd 10 M(1) copy.jpg,german shepherd 10 M(1) copy.jpg,german shepherd,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\german shepherd 11 F copy.jpg,german shepherd 11 F copy.jpg,german shepherd,11.0,11.0,11.0,11,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\german shepherd 14 M copy.jpg,german shepherd 14 M copy.jpg,german shepherd,14.0,14.0,14.0,14,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\German shepherd 5-7 F copy.jpg,German shepherd 5-7 F copy.jpg,german shepherd,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\german shepherd 5-7 F(1) copy.jpg,german shepherd 5-7 F(1) copy.jpg,german shepherd,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\German Shepherd 5-7 F(21).png,German Shepherd 5-7 F(21).png,german shepherd,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\german Shepherd 5-7 F(22).png,german Shepherd 5-7 F(22).png,german shepherd,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\German Shepherd 5-7 F.png,German Shepherd 5-7 F.png,german shepherd,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\German shepherd 5-7 M (1) copy.jpg,German shepherd 5-7 M (1) copy.jpg,german shepherd,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\german shepherd 8 M.png,german shepherd 8 M.png,german shepherd,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\german shepherd 8+ F.png,german shepherd 8+ F.png,german shepherd,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\German Shepherd corss Rottweiler 11 M copy.jpg,German Shepherd corss Rottweiler 11 M copy.jpg,german shepherd corss rottweiler,11.0,11.0,11.0,11,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\german shepherd cross 12 M copy.jpg,german shepherd cross 12 M copy.jpg,german shepherd cross,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\german shepherd cross 5-7 M.png,german shepherd cross 5-7 M.png,german shepherd cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\german shepherd cross collie 13 F copy.jpg,german shepherd cross collie 13 F copy.jpg,german shepherd cross collie,13.0,13.0,13.0,13,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\golden retriever 10 F copy.jpg,golden retriever 10 F copy.jpg,golden retriever,10.0,10.0,10.0,10,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\golden retriever 10 F(1) copy.jpg,golden retriever 10 F(1) copy.jpg,golden retriever,10.0,10.0,10.0,10,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\golden retriever 14 F copy.jpg,golden retriever 14 F copy.jpg,golden retriever,14.0,14.0,14.0,14,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\golden retriever 5 F copy.jpg,golden retriever 5 F copy.jpg,golden retriever,5.0,5.0,5.0,5,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\greyhoudn 12 F copy.jpg,greyhoudn 12 F copy.jpg,greyhoudn,12.0,12.0,12.0,12,F,Senior,Expert
